movieId,title,year,genres,imdbId,link,time,budget,cast,director
78,"Crossing Guard, The",1995,Action|Crime|Drama|Thriller,0112744,http://www.imdb.com/title/tt0112744,111.0,NA,Jack Nicholson|David Morse|Anjelica Huston|Robin Wright|Piper Laurie|Richard Bradford|Priscilla Barnes|David Baerwald|Robbie Robertson|John Savage|Kari Wuhrer|Jennifer Leigh Warren|Kellita Smith|Richard C. Sarafian|Bobby Cooper,Sean Penn
79,"Juror, The",1996,Drama|Thriller,0116731,http://www.imdb.com/title/tt0116731,118.0,44e6,Demi Moore|Alec Baldwin|Joseph Gordon-Levitt|Anne Heche|James Gandolfini|Lindsay Crouse|Tony Lo Bianco|Michael Constantine|Matt Craven|Todd Susman|Michael Rispoli|Julie Halston|Frank Adonis|Matthew Cowles|Polly Adams,Brian Gibson
80,"White Balloon, The (Badkonake sefid)",1995,Children|Drama,0112445,http://www.imdb.com/title/tt0112445,85.0,15e4,Aida Mohammadkhani|Mohsen Kafili|Fereshteh Sadre Orafaiy|Anna Borkowska|Mohammad Shahani|Mohammed Bakhtiar|Aliasghar Smadi|Hamidreza Tahery|Asghar Barzegar|Hasan Neamatolahi|Bosnali Bahary|Mohammadreza Baryar|Shaker Hayely|Homayoon Rokani|Mohammad Farakani,Jafar Panahi
81,Things to Do in Denver When You're Dead,1995,Crime|Drama|Romance,0114660,http://www.imdb.com/title/tt0114660,115.0,7e6,Andy Garcia|Christopher Lloyd|William Forsythe|Bill Nunn|Treat Williams|Jack Warden|Steve Buscemi|Fairuza Balk|Gabrielle Anwar|Christopher Walken|Michael Nicolosi|Bill Cobbs|Marshall Bell|Glenn Plummer|Don Stark,Gary Fleder
82,Antonia's Line (Antonia),1995,Comedy|Drama,0112379,http://www.imdb.com/title/tt0112379,102.0,NA,Willeke van Ammelrooy|Els Dottermans|Dora van der Groen|Veerle van Overloop|Esther Vriesendorp|Carolien Spoor|Thyrza Ravesteijn|Mil Seghers|Jan Decleir|Elsie de Brauw|Reinout Bussemaker|Marina de Graaf|Jan Steen|Catherine ten Bruggencate|Paul Kooij,Marleen Gorris
83,Once Upon a Time... When We Were Colored,1995,Drama|Romance,0114039,http://www.imdb.com/title/tt0114039,115.0,NA,Al Freeman Jr.|Phylicia Rashad|Leon|Paula Kelly|Salli Richardson-Whitfield|Anna Maria Horsford|Bernie Casey|Isaac Hayes|Ray J|Karen Malina White|Damon Hines|Iona Morris|Phill Lewis|Taj Mahal|Polly Bergen,Tim Reid
84,Last Summer in the Hamptons,1995,Comedy|Drama,0113612,http://www.imdb.com/title/tt0113612,108.0,NA,Victoria Foyt|Viveca Lindfors|Jon Robin Baitz|Savannah Smith Boucher|Roscoe Lee Browne|Andre Gregory|Nick Gregory|Melissa Leo|Roddy McDowall|Martha Plimpton|Ron Rifkin|Diane Salinger|Brooke Smith|Kristoffer Tabori|Holland Taylor,Henry Jaglom
85,Angels and Insects,1995,Drama|Romance,0112365,http://www.imdb.com/title/tt0112365,116.0,NA,Mark Rylance|Kristin Scott Thomas|Patsy Kensit|Jeremy Kemp|Douglas Henshall|Annette Badland|Chris Larkin|Anna Massey|Saskia Wickham|Lindsay Thomas|Michelle Sylvester|Clare Lovell|Jenny Lovell|Oona Haas|Angus Hodder,Philip Haas
86,White Squall,1996,Action|Adventure|Drama,0118158,http://www.imdb.com/title/tt0118158,129.0,38e6,Jeff Bridges|Caroline Goodall|John Savage|Scott Wolf|Jeremy Sisto|Ryan Phillippe|David Lascher|Eric Michael Cole|Jason Marsden|David Selby|Julio Oscar Mechoso|Zeljko Ivanek|Balthazar Getty|Ethan Embry|Jordan Clarke,Ridley Scott
87,Dunston Checks In,1996,Children|Comedy,0116151,http://www.imdb.com/title/tt0116151,88.0,NA,Jason Alexander|Faye Dunaway|Eric Lloyd|Rupert Everett|Graham Sack|Paul Reubens|Glenn Shadix|Nathan Davis|Jennifer Bassey|Judith Scott|Bruce Beatty|Danny Comden|Steven Gilborn|Lois De Banzie|Natalie Core,Ken Kwapis
88,Black Sheep,1996,Comedy,0115697,http://www.imdb.com/title/tt0115697,87.0,NA,Chris Farley|David Spade|Tim Matheson|Christine Ebersole|Gary Busey|Grant Heslov|Timothy Carhart|Bruce McGill|Michael Patrick Carter|Boyd Banks|David St. James|Skip O'Brien|Branden R. Morgan|'Gypsy' Spheeris|John Ashker,Penelope Spheeris
89,Nick of Time,1995,Action|Thriller,0113972,http://www.imdb.com/title/tt0113972,90.0,33e6,Johnny Depp|Courtney Chase|Charles S. Dutton|Christopher Walken|Roma Maffia|Marsha Mason|Peter Strauss|Gloria Reuben|Bill Smitrovich|G.D. Spradlin|Yul Vazquez|Edith Diaz|Armando Ortega|C.J. Bau|Cynthena Sanders,John Badham
92,Mary Reilly,1996,Drama|Horror|Thriller,0117002,http://www.imdb.com/title/tt0117002,108.0,47e6,Julia Roberts|John Malkovich|George Cole|Michael Gambon|Kathy Staff|Glenn Close|Michael Sheen|Bronagh Gallagher|Linda Bassett|Henry Goodman|Ciarán Hinds|Sasha Hanau|Moya Brady|Emma Griffiths Malin|David Ross,Stephen Frears
93,Vampire in Brooklyn,1995,Comedy|Horror|Romance,0114825,http://www.imdb.com/title/tt0114825,100.0,2e7,Eddie Murphy|Angela Bassett|Allen Payne|Kadeem Hardison|John Witherspoon|Zakes Mokae|Joanna Cassidy|Simbi Khali|Messiri Freeman|Kelly Cinnante|Jsu Garcia|W. Earl Brown|Ayo Adeyemi|Troy Curvey Jr.|Vickilyn Reynolds,Wes Craven
94,Beautiful Girls,1996,Comedy|Drama|Romance,0115639,http://www.imdb.com/title/tt0115639,112.0,NA,Matt Dillon|Noah Emmerich|Annabeth Gish|Lauren Holly|Timothy Hutton|Rosie O'Donnell|Max Perlich|Martha Plimpton|Natalie Portman|Michael Rapaport|Mira Sorvino|Uma Thurman|Pruitt Taylor Vince|Anne Bobby|Richard Bright,Ted Demme
95,Broken Arrow,1996,Action|Adventure|Thriller,0115759,http://www.imdb.com/title/tt0115759,108.0,5e7,John Travolta|Christian Slater|Samantha Mathis|Delroy Lindo|Bob Gunton|Frank Whaley|Howie Long|Vondie Curtis-Hall|Jack Thompson|Vyto Ruginis|Ousaun Elam|Shaun Toub|Casey Biggs|Jeffrey Stephan|Joey Box,John Woo
96,In the Bleak Midwinter,1995,Comedy|Drama,0113403,http://www.imdb.com/title/tt0113403,99.0,NA,Richard Briers|Hetta Charnley|Joan Collins|Nicholas Farrell|Mark Hadfield|Gerard Horan|Celia Imrie|Michael Maloney|Jennifer Saunders|Julia Sawalha|John Sessions|Ann Davies|James D. White|Robert Hines|Allie Byrne,Kenneth Branagh
97,"Hate (Haine, La)",1995,Crime|Drama,0113247,http://www.imdb.com/title/tt0113247,98.0,259e4,Vincent Cassel|Hubert Koundé|Saïd Taghmaoui|Abdel Ahmed Ghili|Solo|Joseph Momo|Héloïse Rauth|Rywka Wajsbrot|Olga Abrego|Laurent Labasse|Choukri Gabteni|Nabil Ben Mhamed|Benoît Magimel|Médard Niang|Arash Mansour,Mathieu Kassovitz
98,Shopping,1994,Action|Thriller,0111173,http://www.imdb.com/title/tt0111173,105.0,NA,Sadie Frost|Jude Law|Sean Pertwee|Fraser James|Sean Bean|Marianne Faithfull|Jonathan Pryce|Daniel Newman|Lee Whitlock|Ralph Ineson|Eamonn Walker|Jason Isaacs|Chris Constantinou|Tilly Vosburgh|Melanie Hill,Paul W.S. Anderson (as Paul Anderson)
99,Heidi Fleiss: Hollywood Madam,1995,Documentary,0113283,http://www.imdb.com/title/tt0113283,106.0,NA,Nick Broomfield|Madam Alex|Corinne Bohrer|Mike Brambles|Cookie|Elisa Fleiss|Heidi Fleiss|Jason Fleiss|Jesse Fleiss|Kim Fleiss|Paul Fleiss|Shannon Fleiss|Gabby|Daryl Gates|Ron Jeremy,Nick Broomfield
100,City Hall,1996,Drama|Thriller,0115907,http://www.imdb.com/title/tt0115907,111.0,4e7,Al Pacino|John Cusack|Bridget Fonda|Danny Aiello|Martin Landau|David Paymer|Anthony Franciosa|Richard Schiff|Lindsay Duncan|Nestor Serrano|Mel Winkler|Lauren Luna Vélez|Chloe Morris|Ian Quinlan|Roberta Peters,Harold Becker
101,Bottle Rocket,1996,Adventure|Comedy|Crime|Romance,0115734,http://www.imdb.com/title/tt0115734,91.0,7e6,Luke Wilson|Owen Wilson|Ned Dowd|Shea Fowler|Haley Miller|Robert Musgrave|Andrew Wilson|Brian Tenenbaum|Jenni Tooley|Temple Nash|Dipak Pallana|Darryl Cox|Stephen Dignan|Lumi Cavazos|Julie Mayfield,Wes Anderson
102,Mr. Wrong,1996,Comedy,0117102,http://www.imdb.com/title/tt0117102,96.0,NA,Ellen DeGeneres|Bill Pullman|Joan Cusack|Dean Stockwell|Joan Plowright|John Livingston|Robert Goulet|Ellen Cleghorne|Hope Davis|Brad William Henke|Christine Cattell|Peter White|Polly Holliday|Briant Wells|Camille Saviola,Nick Castle
103,Unforgettable,1996,Mystery|Sci-Fi|Thriller,0118040,http://www.imdb.com/title/tt0118040,117.0,18e6,Ray Liotta|Linda Fiorentino|Peter Coyote|Christopher McDonald|David Paymer|Duncan Fraser|Caroline Elliott|Colleen Rennison|Kim Cattrall|Stellina Rusich|Kim Coates|Suzy Joachim|Garwin Sanford|Jenafor Ryane|Jim Broyden,John Dahl
104,Happy Gilmore,1996,Comedy,0116483,http://www.imdb.com/title/tt0116483,92.0,12e6,Adam Sandler|Christopher McDonald|Julie Bowen|Frances Bay|Allen Covert|Robert Smigel|Bob Barker|Richard Kiel|Dennis Dugan|Joe Flaherty|Lee Trevino|Kevin Nealon|Verne Lundquist|Jared Van Snellenberg|Ken Camroux-Taylor,Dennis Dugan
105,"Bridges of Madison County, The",1995,Drama|Romance,0112579,http://www.imdb.com/title/tt0112579,135.0,24e6,Clint Eastwood|Meryl Streep|Annie Corley|Victor Slezak|Jim Haynie|Sarah Kathryn Schmitt|Christopher Kroon|Phyllis Lyons|Debra Monk|Richard Lage|Michelle Benes|Alison Wiegert|Brandon Bobst|Pearl Faessler|R.E. 'Stick' Faessler,Clint Eastwood
107,Muppet Treasure Island,1996,Adventure|Children|Comedy|Musical,0117110,http://www.imdb.com/title/tt0117110,99.0,NA,Tim Curry|Billy Connolly|Jennifer Saunders|Kevin Bishop|Dave Goelz|Steve Whitmire|Jerry Nelson|Kevin Clash|Bill Barretta|Frank Oz|John Henson|Danny Blackner|Peter Geeves|Harry Jones|David Nicholls,Brian Henson
108,Catwalk,1996,Documentary,0112646,http://www.imdb.com/title/tt0112646,95.0,NA,Christy Turlington|Azzedine Alaïa|Giorgio Armani|Nadja Auermann|Sandra Bernhard|Kate Betts|Brandi|Carla Bruni|Naomi Campbell|Nino Cerruti|Helena Christensen|Francesco Clemente|Grace Coddington|Cindy Crawford|Rufus Crawford,Robert Leacock
110,Braveheart,1995,Action|Drama|War,0112573,http://www.imdb.com/title/tt0112573,178.0,72e6,James Robinson|Sean Lawlor|Sandy Nelson|James Cosmo|Sean McGinley|Alan Tall|Andrew Weir|Gerda Stevenson|Ralph Riach|Mhairi Calvey|Brian Cox|Patrick McGoohan|Peter Hanly|Sophie Marceau|Stephen Billington,Mel Gibson
111,Taxi Driver,1976,Crime|Drama|Thriller,0075314,http://www.imdb.com/title/tt0075314,113.0,13e5,Diahnne Abbott|Frank Adu|Victor Argo|Gino Ardito|Garth Avery|Peter Boyle|Albert Brooks|Harry Cohn|Copper Cunningham|Robert De Niro|Brenda Dickson|Harry Fischler|Jodie Foster|Nat Grant|Leonard Harris,Martin Scorsese
112,Rumble in the Bronx (Hont faan kui),1995,Action|Adventure|Comedy|Crime,0113326,http://www.imdb.com/title/tt0113326,104.0,75e5,Jackie Chan|Anita Mui|Françoise Yip|Bill Tung|Marc Akerstream|Garvin Cross|Morgan Lam|Ailen Sit|Man-Ching Chan|Fred Andrucci|Mark Antoniuk|Lauro Chartrand|Chris Franco|Lance Gibson|David Hooper,Stanley Tong
113,Before and After,1996,Drama|Mystery,0115645,http://www.imdb.com/title/tt0115645,108.0,35e6,Meryl Streep|Liam Neeson|Edward Furlong|Julia Weldon|Alfred Molina|Daniel von Bargen|John Heard|Ann Magnuson|Alison Folland|Kaiulani Lee|Larry Pine|Ellen Lancaster|Wesley Addy|Oliver Graney|Bernadette Quigley,Barbet Schroeder
114,Margaret's Museum,1995,Drama,0113774,http://www.imdb.com/title/tt0113774,114.0,NA,Helena Bonham Carter|Clive Russell|Craig Anthony Olejnik|Kate Nelligan|Kenneth Welsh|Andrea Morris|Peter Boretski|Barrie Dunn|Norma Dell'Agnese|Glenn Wadman|Elizabeth Richardson|Ida Donovan|Gordon Joe|Wayne Reynolds|Murdoch MacDonald,Mort Ransen
116,Anne Frank Remembered,1995,Documentary,0112373,http://www.imdb.com/title/tt0112373,122.0,NA,Kenneth Branagh|Janny Brandes-Brilslijper|Glenn Close|Rose De Liema|Sal De Liema|Buddy Elias|Bloeme Evers|Anne Frank|Edith Frank|Margot Frank|Miep Gies|Frieda Menco|Werner Peter Pfeffer|Hannah Pick-Goslar|Joely Richardson,Jon Blair
117,"Young Poisoner's Handbook, The",1995,Crime|Drama,0115033,http://www.imdb.com/title/tt0115033,99.0,NA,Tobias Arnold|Ruth Sheen|Roger Lloyd Pack|Hugh O'Conor|Norman Caro|Dorothea Alexander|Charlotte Coleman|Paul Stacey|Samantha Edmonds|Robert Demeger|Jack Deam|Peter Pacey|Joost Siedhoff|Vilma Hollingbery|Frank Mills,Benjamin Ross
118,If Lucy Fell,1996,Comedy|Romance,0116606,http://www.imdb.com/title/tt0116606,92.0,5e6,Sarah Jessica Parker|Eric Schaeffer|Ben Stiller|Elle Macpherson|James Rebhorn|Robert John Burke|David Thornton|Bill Sage|Dominic Chianese|Scarlett Johansson|Michael Storms|Jason Myers|Emily Hart|Paul Greco|Mujibur Rahman,Eric Schaeffer
119,"Steal Big, Steal Little",1995,Comedy,0114536,http://www.imdb.com/title/tt0114536,NA,25e6,Andy Garcia|Alan Arkin|Rachel Ticotin|Joe Pantoliano|Holland Taylor|Ally Walker|David Ogden Stiers|Charles Rocket|Richard Bradford|Kevin McCarthy|Nathan Davis|Dominik García-Lorido|Mike Nussbaum|Rita Taggart|Takaaki Ishibashi,Andrew Davis
121,"Boys of St. Vincent, The",1992,Drama,0106473,http://www.imdb.com/title/tt0106473,93.0,NA,Henry Czerny|Johnny Morina|Brian Dooley|Philip Dinn|Brian Dodd|Ashley Billard|Jeremy Keefe|Jonathan Lewis|Greg Thomey|Alain Goulem|Ed Martin|Maurice Podbrey|Sam Grana|Aidan Devine|Gordon Day,John N. Smith
122,Boomerang,1992,Comedy|Romance,0103859,http://www.imdb.com/title/tt0103859,117.0,4e7,Eddie Murphy|Robin Givens|Halle Berry|David Alan Grier|Martin Lawrence|Grace Jones|Geoffrey Holder|Eartha Kitt|Chris Rock|Tisha Campbell-Martin|Lela Rochon|John Witherspoon|Bebe Drake|John Canada Terrell|Leonard Jackson,Reginald Hudlin
123,Chungking Express (Chung Hing sam lam),1994,Drama|Mystery|Romance,0109424,http://www.imdb.com/title/tt0109424,102.0,NA,Brigitte Lin|Tony Leung Chiu-Wai|Faye Wong|Takeshi Kaneshiro|Valerie Chow|Jinquan Chen|Lee-Na Kwan|Zhiming Huang|Liang Zhen|Songshen Zuo,Kar-Wai Wong (as Kar Wai Wong)
124,"Star Maker, The (Uomo delle stelle, L')",1995,Drama,0114808,http://www.imdb.com/title/tt0114808,113.0,NA,Sergio Castellitto|Tiziana Lodato|Franco Scaldati|Leopoldo Trieste|Clelia Rondinella|Tano Cimarosa|Nicola Di Pinto|Costantino Carrozza|Jane Alexander|Tony Sperandeo|Leo Gullotta|Luigi Maria Burruano|Carmelo Di Mazzarelli|Antonella Attili|Domenico Dolce,Giuseppe Tornatore
125,Flirting With Disaster,1996,Comedy,0116324,http://www.imdb.com/title/tt0116324,92.0,7e6,Ben Stiller|Patricia Arquette|Téa Leoni|Mary Tyler Moore|George Segal|Alan Alda|Lily Tomlin|Richard Jenkins|Josh Brolin|Celia Weston|Glenn Fitzgerald|Beth Stern|Cynthia LaMontagne|David Patrick Kelly|John Ford Noonan,David O. Russell
126,"NeverEnding Story III, The",1994,Adventure|Children|Fantasy,0110647,http://www.imdb.com/title/tt0110647,NA,17e6,Jason James Richter|Melody Kay|Jack Black|Carole Finn|Ryan Bollman|Freddie Jones|Julie Cox|Moya Brady|Tony Robinson|Thomas Petruo|Tracey Ellis|Kevin McNulty|Nicole Parker|Adrien Dorval|Kaefan Shaw,Peter MacDonald (as Peter Macdonald)
129,Pie in the Sky,1996,Comedy|Romance,0114131,http://www.imdb.com/title/tt0114131,95.0,NA,Josh Charles|Anne Heche|John Goodman|Christine Lahti|Christine Ebersole|Peter Riegert|Dey Young|Bob Balaban|Wil Wheaton|Jesse Stock|A.J. Marton|Alison Chalmers|Kevin Scannell|Brian Davila|John Orofino,Bryan Gordon
130,Angela,1995,Drama,0112364,http://www.imdb.com/title/tt0112364,99.0,NA,Miranda Rhyne|Charlotte Eve Blythe|Anna Levine|John Ventimiglia|Ruth Maleczech|Vincent Gallo|Garrett Bemer|Peter Facinelli|Hynden Walch|Henry Stram|Caitlin Hall|Frances Conroy|Gerard Lyons III|Rodger L. Phillips|Io Tillett Wright,Rebecca Miller
131,Frankie Starlight,1995,Drama|Romance,0113107,http://www.imdb.com/title/tt0113107,101.0,NA,Corban Walker|Niall Toibin|Owen Roe|Gabriel Byrne|Anne Parillaud|Alan Devine|Edward Naessens|Laurent Mellet|Ulrich Funke|Guy Verame|Christine Keane|Victoria Begeja|Julian Negulesco|Jean-Claude Frissung|Corine Blue,Michael Lindsay-Hogg
132,Jade,1995,Thriller,0113451,http://www.imdb.com/title/tt0113451,95.0,5e7,David Caruso|Linda Fiorentino|Chazz Palminteri|Richard Crenna|Michael Biehn|Donna Murphy|Ken King|Holt McCallany|David Hunt|Angie Everhart|Kevin Tighe|Robin Thomas|Jay Jacobus|Victoria Smith|Drew Snyder,William Friedkin
135,Down Periscope,1996,Comedy,0116130,http://www.imdb.com/title/tt0116130,92.0,NA,Kelsey Grammer|Lauren Holly|Rob Schneider|Harry Dean Stanton|Bruce Dern|William H. Macy|Ken Hudson Campbell|Toby Huss|Duane Martin|Jonathan Penner|Bradford Tatum|Harland Williams|Rip Torn|James Martin Jr.|Jordan Marder,David S. Ward
137,Man of the Year,1995,Documentary,0113756,http://www.imdb.com/title/tt0113756,86.0,NA,Vivian Paxton|Claudette Sutherland|Michael Ornstein|Cal Bartlett|Mary Stein|Dirk Shafer|Beth Broderick|Cynthia Szigeti|Dennis Bailey|Charles Sloane|Patricia Domiano|Dawn Christie|Phyllis Franklin|Bill Brochtrup|Lu Leonard,Dirk Shafer
140,Up Close and Personal,1996,Drama|Romance,0118055,http://www.imdb.com/title/tt0118055,124.0,6e7,Robert Redford|Michelle Pfeiffer|Stockard Channing|Joe Mantegna|Kate Nelligan|Glenn Plummer|James Rebhorn|Scott Bryce|Raymond Cruz|Dedee Pfeiffer|Miguel Sandoval|Noble Willingham|James Karen|Brian Markinson|Michael Laskin,Jon Avnet
141,"Birdcage, The",1996,Comedy,0115685,http://www.imdb.com/title/tt0115685,117.0,31e6,Robin Williams|Gene Hackman|Nathan Lane|Dianne Wiest|Dan Futterman|Calista Flockhart|Hank Azaria|Christine Baranski|Tom McGowan|Grant Heslov|Kirby Mitchell|James Lally|Luca Tommassini|Luis Camacho|André Fuentes,Mike Nichols
144,"Brothers McMullen, The",1995,Comedy,0112585,http://www.imdb.com/title/tt0112585,98.0,25e3,Shari Albert|Maxine Bahns|Catharine Bolz|Connie Britton|Edward Burns|Peter Johansen|Jennifer Jostyn|Michael McGlone|Elizabeth McKay|Jack Mulcahy,Edward Burns
145,Bad Boys,1995,Action|Comedy|Crime|Drama|Thriller,0112442,http://www.imdb.com/title/tt0112442,119.0,19e6,Lisa Boyle|Will Smith|Martin Lawrence|Michael Taliferro|Emmanuel Xuereb|Tchéky Karyo|Marc Macaulay|Ralph Gonzalez|Vic Manni|Frank John Hughes|Mike Kirton|Will Knickerbocker|Theresa Randle|Tiffany Samuels|Cory Hodges,Michael Bay
146,"Amazing Panda Adventure, The",1995,Adventure|Children,0112342,http://www.imdb.com/title/tt0112342,NA,NA,Stephen Lang|Ryan Slater|Yi Ding|Wang Fei|Zhou Jian Zhong|Yao Er Ga|O Mi Jia Can|Cheu Gang|He Yu|Yeh Hui|Shou Wei|Isabella Hofmann|Brian Wagner|Joanne Dorian|Doug Abrahams,Christopher Cain
147,"Basketball Diaries, The",1995,Drama,0112461,http://www.imdb.com/title/tt0112461,102.0,NA,Leonardo DiCaprio|Lorraine Bracco|Marilyn Sokol|James Madio|Patrick McGaw|Mark Wahlberg|Roy Cooper|Vincent Pastore|Bruno Kirby|Jimmy Papiris|Nick Gaetani|Alexander Chaplin|Ben Monk|Josh Mostel|Juliette Lewis,Scott Kalvert
148,"Awfully Big Adventure, An",1995,Drama,0112427,http://www.imdb.com/title/tt0112427,112.0,4e6,Alan Rickman|Hugh Grant|Georgina Cates|Alun Armstrong|Peter Firth|Prunella Scales|Rita Tushingham|Alan Cox|Edward Petherbridge|Nicola Pagett|Carol Drinkwater|Clive Merrison|Gerard McSorley|Ruth McCabe|James Frain,Mike Newell
149,Amateur,1994,Crime|Drama|Thriller,0109093,http://www.imdb.com/title/tt0109093,105.0,23e5,Isabelle Huppert|Martin Donovan|Elina Löwensohn|Damian Young|Chuck Montgomery|Dave Simonds|Pamela Stewart|Erica Gimpel|Jan Leslie Harding|Terry Alexander|Holt McCallany|Hugh Palmer|Michael Imperioli|Angel Caban|Emmanuel Xuereb,Hal Hartley
150,Apollo 13,1995,Adventure|Drama|IMAX,0112384,http://www.imdb.com/title/tt0112384,140.0,52e6,Tom Hanks|Bill Paxton|Kevin Bacon|Gary Sinise|Ed Harris|Kathleen Quinlan|Mary Kate Schellhardt|Emily Ann Lloyd|Miko Hughes|Max Elliott Slade|Jean Speegle Howard|Tracy Reiner|David Andrews|Michele Little|Chris Ellis,Ron Howard
151,Rob Roy,1995,Action|Drama|Romance|War,0114287,http://www.imdb.com/title/tt0114287,139.0,28e6,Liam Neeson|Jessica Lange|John Hurt|Tim Roth|Eric Stoltz|Andrew Keir|Brian Cox|Brian McCardie|Gilbert Martin|Vicki Masson|Gilly Gilchrist|Jason Flemyng|Ewan Stewart|David Hayman|Brian McArthur,Michael Caton-Jones
152,"Addiction, The",1995,Drama|Horror,0112288,http://www.imdb.com/title/tt0112288,82.0,NA,Lili Taylor|Christopher Walken|Annabella Sciorra|Edie Falco|Paul Calderon|Fredro Starr|Kathryn Erbe|Michael Imperioli|Jamal Simmons|Robert W. Castle|Michael A. Fella|Louis Katz|Leroy Johnson|Fred Williams|Avron Coleman,Abel Ferrara
153,Batman Forever,1995,Action|Adventure|Comedy|Crime,0112462,http://www.imdb.com/title/tt0112462,121.0,1e8,Val Kilmer|Tommy Lee Jones|Jim Carrey|Nicole Kidman|Chris O'Donnell|Michael Gough|Pat Hingle|Drew Barrymore|Debi Mazar|Elizabeth Sanders|Rene Auberjonois|Joe Grifasi|Philip Moon|Jessica Tuck|Dennis Paladino,Joel Schumacher
154,Beauty of the Day (Belle de jour),1967,Drama,0061395,http://www.imdb.com/title/tt0061395,100.0,NA,Catherine Deneuve|Jean Sorel|Michel Piccoli|Geneviève Page|Pierre Clémenti|Françoise Fabian|Macha Méril|Muni|Maria Latour|Claude Cerval|Michel Charrel|Iska Khan|Bernard Musson|Marcel Charvey|François Maistre,Luis Buñuel (as Luis Bunuel)
155,Beyond Rangoon,1995,Adventure|Drama|War,0112495,http://www.imdb.com/title/tt0112495,100.0,23e6,Patricia Arquette|U Aung Ko|Frances McDormand|Spalding Gray|Tiara Jacquelina|Kuswadinata|Victor Slezak|Jit Murad|Ye Myint|Cho Cho Myint|Johnny Cheah|Haji Mohd Rajoli|Azmi Hassan|Ahmad Fithi|Adelle Lutz,John Boorman
156,Blue in the Face,1995,Comedy|Drama,0112541,http://www.imdb.com/title/tt0112541,83.0,2e6,Lou Reed|Michael J. Fox|Roseanne Barr|Mel Gorham|Jim Jarmusch|Lily Tomlin|Jared Harris|Giancarlo Esposito|Malik Yoba|José Zúñiga|Victor Argo|Stephen Gevedon|The John Lurie National Orchestra|Madonna|Sharif Rashed,Paul Auster|Wayne Wang
157,Canadian Bacon,1995,Comedy|War,0109370,http://www.imdb.com/title/tt0109370,91.0,11e6,John Candy|Alan Alda|Rhea Perlman|Kevin Pollak|Rip Torn|Kevin J. O'Connor|Bill Nunn|G.D. Spradlin|Steven Wright|Jim Belushi|Brad Sullivan|Stanley Anderson|Richard Council|Wallace Shawn|Michael Copeman,Michael Moore
158,Casper,1995,Adventure|Children,0112642,http://www.imdb.com/title/tt0112642,100.0,5e7,Chauncey Leopardi|Spencer Vrooman|Malachi Pearson|Cathy Moriarty|Eric Idle|Ben Stein|Don Novello|Fred Rogers|Terry Murphy|Bill Pullman|Christina Ricci|Ernestine Mercer|Doug Bruckner|Joe Nipote|Joe Alaskey,Brad Silberling
